date,name,value
2015-9-30,C#,51457
2015-9-30,CoffeeScript,26849
2015-9-30,Scala,22199
2015-9-30,TypeScript,21032
2015-9-30,Haskell,14740
2015-9-30,Clojure,13961
2015-9-30,Rust,13258
2015-9-30,Lua,13078
2015-9-30,VimL,11100
2015-9-30,Objective-C++,6812
2015-9-30,Jupyter Notebook,5685
2015-9-30,ApacheConf,5528
2015-9-30,Erlang,5503
2015-9-30,Elixir,5204
2015-9-30,Emacs Lisp,4961
2015-9-30,Groovy,4676
2015-9-30,Perl,4473
2015-9-30,PowerShell,3637
2015-9-30,OCaml,3567
2015-9-30,Makefile,3033
2015-9-30,R,2286
2015-9-30,TeX,2184
2015-9-30,Julia,2114
2015-9-30,Kotlin,1606
2015-9-30,AppleScript,1582
2015-9-30,Matlab,1466
2015-9-30,F#,1409
2015-9-30,Common Lisp,1368
2015-9-30,Haxe,1281
2015-9-30,Assembly,1196
2015-9-30,Dart,1035
2015-9-30,QML,935
2015-9-30,ActionScript,923
2015-9-30,Arduino,906
2015-9-30,LiveScript,751
2015-9-30,Nginx,747
2015-9-30,Scheme,734
2015-9-30,Pascal,696
2015-9-30,Puppet,679
2015-9-30,Elm,674
2015-9-30,Vala,609
2015-9-30,D,591
2015-9-30,PLpgSQL,588
2015-9-30,Crystal,537
2015-9-30,Eagle,533
2015-9-30,CMake,491
2015-9-30,Visual Basic,488
2015-9-30,Groff,465
2015-9-30,PureScript,447
2015-9-30,XSLT,447
2015-9-30,Batchfile,400
2015-9-30,Hack,396
2015-9-30,KiCad,387
2015-9-30,IDL,358
2015-9-30,FORTRAN,346
2015-9-30,SuperCollider,331
2015-9-30,GLSL,329
2015-9-30,Racket,328
2015-9-30,Nimrod,325
2015-9-30,Coq,324
2015-9-30,Verilog,320
2015-9-30,Cuda,317
2015-9-30,Protocol Buffer,294
2015-9-30,COBOL,290
2015-9-30,Thrift,286
2015-9-30,Processing,276
2015-9-30,OpenSCAD,247
2015-9-30,AutoHotkey,243
2015-9-30,Apex,240
2015-9-30,Standard ML,211
2015-9-30,Tcl,200
2015-9-30,VHDL,197
2015-9-30,HCL,195
2015-9-30,PLSQL,191
2015-9-30,Cucumber,187
2015-9-30,Perl6,177
2015-9-30,Web Ontology Language,168
2015-9-30,Logos,164
2015-9-30,Smarty,159
2015-9-30,POV-Ray SDL,155
2015-9-30,GCC Machine Description,152
2015-9-30,Awk,150
2015-9-30,XML,148
2015-9-30,GDScript,148
2015-9-30,SourcePawn,144
2015-9-30,ColdFusion,132
2015-9-30,Mathematica,125
2015-9-30,NSIS,124
2015-9-30,Inno Setup,119
2015-9-30,ANTLR,118
2015-9-30,OpenEdge ABL,117
2015-9-30,Handlebars,113
2015-9-30,FreeMarker,107
2015-9-30,Bro,100
2015-12-30,JavaScript,927179
2015-12-30,Java,354716
2015-12-30,Python,288917
2015-12-30,Objective-C,206422
2015-12-30,Swift,156999
2015-12-30,Go,155073
2015-12-30,C++,155002
2015-12-30,Ruby,145487
2015-12-30,PHP,138731
2015-12-30,C,111590
2015-12-30,HTML,97734
2015-12-30,CSS,74171
2015-12-30,Shell,64705
2015-12-30,C#,58674
2015-12-30,CoffeeScript,39055
2015-12-30,Scala,23091
2015-12-30,TypeScript,22431
2015-12-30,Rust,17409
2015-12-30,Clojure,15483
2015-12-30,Haskell,13636
2015-12-30,Lua,12486
2015-12-30,VimL,12280
2015-12-30,Elixir,7976
2015-12-30,Jupyter Notebook,7234
2015-12-30,Erlang,6638
2015-12-30,Groovy,5943
2015-12-30,Perl,5571
2015-12-30,Emacs Lisp,5309
2015-12-30,OCaml,4279
2015-12-30,TeX,4081
2015-12-30,PowerShell,3793
2015-12-30,Makefile,3584
2015-12-30,GCC Machine Description,3565
2015-12-30,ApacheConf,2844
2015-12-30,XSLT,2735
2015-12-30,Kotlin,2716
2015-12-30,Objective-C++,2692
2015-12-30,Julia,2668
2015-12-30,R,2578
2015-12-30,Matlab,2427
2015-12-30,F#,1868
2015-12-30,Common Lisp,1721
2015-12-30,Assembly,1700
2015-12-30,Elm,1337
2015-12-30,Crystal,1205
2015-12-30,Haxe,1180
2015-12-30,Arduino,1155
2015-12-30,Dart,1066
2015-12-30,ActionScript,1053
2015-12-30,QML,1002
2015-12-30,Vala,780
2015-12-30,Puppet,778
2015-12-30,Pascal,741
2015-12-30,Scheme,733
2015-12-30,Nginx,710
2015-12-30,PLpgSQL,651
2015-12-30,LiveScript,617
2015-12-30,Visual Basic,615
2015-12-30,D,593
2015-12-30,PureScript,538
2015-12-30,CMake,532
2015-12-30,Eagle,519
2015-12-30,KiCad,509
2015-12-30,Perl6,508
2015-12-30,FORTRAN,477
2015-12-30,Processing,473
2015-12-30,Batchfile,470
2015-12-30,Groff,461
2015-12-30,Cuda,430
2015-12-30,IDL,368
2015-12-30,AppleScript,367
2015-12-30,Nimrod,364
2015-12-30,Logos,352
2015-12-30,Cucumber,327
2015-12-30,Protocol Buffer,312
2015-12-30,HCL,295
2015-12-30,Racket,294
2015-12-30,Apex,292
2015-12-30,OpenSCAD,283
2015-12-30,GLSL,278
2015-12-30,AutoHotkey,260
2015-12-30,Coq,258
2015-12-30,Verilog,245
2015-12-30,Vue,212
2015-12-30,Smarty,209
2015-12-30,DIGITAL Command Language,198
2015-12-30,VHDL,189
2015-12-30,SQLPL,178
2015-12-30,Mathematica,176
2015-12-30,POV-Ray SDL,165
2015-12-30,Awk,163
2015-12-30,Thrift,158
2015-12-30,Tcl,154
2015-12-30,PLSQL,146
2015-12-30,Web Ontology Language,146
2015-12-30,Hack,146
2015-12-30,Prolog,146
2015-12-30,SourcePawn,142
2015-12-30,Standard ML,142
2015-12-30,NSIS,142
2015-12-30,ColdFusion,127
2015-12-30,GDScript,126
2015-12-30,SaltStack,109
2015-12-30,M4,108
2015-12-30,PostScript,106
2015-12-30,Limbo,100
2016-3-30,JavaScript,1038895
2016-3-30,Java,372318
2016-3-30,Python,345664
2016-3-30,Go,193314
2016-3-30,Objective-C,190049
2016-3-30,Swift,187539
2016-3-30,PHP,143522
2016-3-30,Ruby,143412
2016-3-30,C++,141372
2016-3-30,C,125723
2016-3-30,CSS,104927
2016-3-30,HTML,98202
2016-3-30,Shell,86009
2016-3-30,C#,66663
2016-3-30,TypeScript,34815
2016-3-30,CoffeeScript,29975
2016-3-30,Rust,24747
2016-3-30,Scala,23130
2016-3-30,VimL,23102
2016-3-30,Lua,18447
2016-3-30,Haskell,15527
2016-3-30,Clojure,14635
2016-3-30,Elixir,9700
2016-3-30,Jupyter Notebook,8102
2016-3-30,Perl,7857
2016-3-30,Erlang,7589
2016-3-30,Groovy,6525
2016-3-30,Kotlin,5385
2016-3-30,Emacs Lisp,5237
2016-3-30,OCaml,4823
2016-3-30,PowerShell,4044
2016-3-30,ApacheConf,4033
2016-3-30,Makefile,3541
2016-3-30,R,3074
2016-3-30,TeX,2885
2016-3-30,Julia,2839
2016-3-30,Cuda,2838
2016-3-30,Elm,2720
2016-3-30,Objective-C++,2644
2016-3-30,Common Lisp,2156
2016-3-30,Matlab,2074
2016-3-30,F#,1786
2016-3-30,XSLT,1670
2016-3-30,GCC Machine Description,1507
2016-3-30,Crystal,1487
2016-3-30,Assembly,1441
2016-3-30,Awk,1433
2016-3-30,Arduino,1357
2016-3-30,Haxe,1300
2016-3-30,Scheme,1154
2016-3-30,Dart,1102
2016-3-30,ActionScript,1010
2016-3-30,Pascal,978
2016-3-30,QML,978
2016-3-30,PureScript,958
2016-3-30,Nginx,880
2016-3-30,CMake,877
2016-3-30,Visual Basic,835
2016-3-30,D,789
2016-3-30,Vala,768
2016-3-30,Puppet,736
2016-3-30,Batchfile,732
2016-3-30,Eagle,621
2016-3-30,KiCad,604
2016-3-30,Vue,578
2016-3-30,FORTRAN,577
2016-3-30,PLpgSQL,558
2016-3-30,GLSL,507
2016-3-30,IDL,447
2016-3-30,Groff,440
2016-3-30,Racket,435
2016-3-30,LiveScript,416
2016-3-30,Verilog,396
2016-3-30,AppleScript,385
2016-3-30,Nimrod,382
2016-3-30,HCL,380
2016-3-30,VHDL,375
2016-3-30,Processing,373
2016-3-30,Protocol Buffer,326
2016-3-30,Standard ML,323
2016-3-30,Perl6,319
2016-3-30,AutoHotkey,311
2016-3-30,OpenSCAD,298
2016-3-30,Apex,284
2016-3-30,Smarty,265
2016-3-30,GDScript,254
2016-3-30,POV-Ray SDL,228
2016-3-30,Cucumber,207
2016-3-30,PLSQL,205
2016-3-30,Coq,202
2016-3-30,Red,185
2016-3-30,NSIS,160
2016-3-30,Logos,159
2016-3-30,SourcePawn,157
2016-3-30,Tcl,150
2016-3-30,AutoIt,145
2016-3-30,ColdFusion,138
2016-3-30,Prolog,137
2016-3-30,Mathematica,133
2016-3-30,Web Ontology Language,133
2016-3-30,Hack,117
2016-3-30,Xtend,112
2016-3-30,M4,106
2016-6-30,JavaScript,1020398
2016-6-30,Java,397196
2016-6-30,Python,338792
2016-6-30,Go,190723
2016-6-30,Swift,181001
2016-6-30,Objective-C,175555
2016-6-30,C++,149086
2016-6-30,PHP,134411
2016-6-30,C,133202
2016-6-30,Ruby,125183
2016-6-30,HTML,104195
2016-6-30,CSS,77213
2016-6-30,Shell,74759
2016-6-30,C#,70236
2016-6-30,TypeScript,50535
2016-6-30,CoffeeScript,28081
2016-6-30,Rust,27811
2016-6-30,Scala,24161
2016-6-30,Jupyter Notebook,21029
2016-6-30,Lua,16660
2016-6-30,Haskell,13646
2016-6-30,VimL,12590
2016-6-30,Clojure,11909
2016-6-30,Elixir,10235
2016-6-30,Perl,7062
2016-6-30,Erlang,6216
2016-6-30,Groovy,6094
2016-6-30,OCaml,5809
2016-6-30,Emacs Lisp,5468
2016-6-30,Kotlin,4458
2016-6-30,PowerShell,4305
2016-6-30,R,4191
2016-6-30,Objective-C++,4055
2016-6-30,Makefile,3520
2016-6-30,Scheme,3472
2016-6-30,TeX,3259
2016-6-30,Vue,2803
2016-6-30,Julia,2683
2016-6-30,GCC Machine Description,2574
2016-6-30,Elm,2433
2016-6-30,Matlab,2383
2016-6-30,XSLT,2204
2016-6-30,Common Lisp,1936
2016-6-30,ApacheConf,1908
2016-6-30,Assembly,1800
2016-6-30,F#,1773
2016-6-30,Eagle,1381
2016-6-30,Arduino,1364
2016-6-30,Crystal,1324
2016-6-30,Dart,1203
2016-6-30,Pascal,1116
2016-6-30,ActionScript,990
2016-6-30,DIGITAL Command Language,964
2016-6-30,D,910
2016-6-30,VHDL,900
2016-6-30,Haxe,887
2016-6-30,CMake,830
2016-6-30,Vala,745
2016-6-30,Nginx,733
2016-6-30,FORTRAN,700
2016-6-30,Puppet,674
2016-6-30,QML,664
2016-6-30,PLpgSQL,656
2016-6-30,Visual Basic,652
2016-6-30,Cuda,645
2016-6-30,AutoHotkey,628
2016-6-30,Batchfile,618
2016-6-30,KiCad,616
2016-6-30,GLSL,587
2016-6-30,PureScript,539
2016-6-30,IDL,472
2016-6-30,HCL,467
2016-6-30,PLSQL,417
2016-6-30,Nimrod,412
2016-6-30,LiveScript,407
2016-6-30,Processing,403
2016-6-30,AppleScript,390
2016-6-30,Protocol Buffer,370
2016-6-30,Standard ML,360
2016-6-30,FreeMarker,358
2016-6-30,Groff,350
2016-6-30,Awk,318
2016-6-30,Apex,302
2016-6-30,Verilog,287
2016-6-30,GDScript,271
2016-6-30,Racket,260
2016-6-30,Smarty,254
2016-6-30,OpenSCAD,240
2016-6-30,POV-Ray SDL,226
2016-6-30,Coq,218
2016-6-30,Web Ontology Language,212
2016-6-30,Tcl,203
2016-6-30,Perl6,196
2016-6-30,Cucumber,194
2016-6-30,SourcePawn,145
2016-6-30,SQF,135
2016-6-30,Prolog,131
2016-6-30,OpenEdge ABL,128
2016-6-30,PostScript,127
2016-6-30,ColdFusion,124
2016-6-30,Smalltalk,119
2016-6-30,Hack,119
2016-6-30,1C Enterprise,113
2016-6-30,NSIS,110
2016-6-30,Pony,102
2016-6-30,Logos,101
2016-6-30,Mathematica,100
2016-6-30,Red,100
2016-9-30,JavaScript,1012063
2016-9-30,Java,394172
2016-9-30,Python,336519
2016-9-30,Go,202609
2016-9-30,Objective-C,158695
2016-9-30,C++,145704
2016-9-30,Swift,143701
2016-9-30,PHP,131857
2016-9-30,C,125370
2016-9-30,Ruby,114347
2016-9-30,HTML,89387
2016-9-30,CSS,75036
2016-9-30,C#,73984
2016-9-30,Shell,73601
2016-9-30,TypeScript,48455
2016-9-30,Rust,25223
2016-9-30,CoffeeScript,25152
2016-9-30,Scala,21624
2016-9-30,Lua,19393
2016-9-30,VimL,14418
2016-9-30,Jupyter Notebook,14416
2016-9-30,Haskell,12839
2016-9-30,Elixir,10676
2016-9-30,Clojure,10574
2016-9-30,Perl,7290
2016-9-30,Vue,6450
2016-9-30,PowerShell,5775
2016-9-30,Groovy,5668
2016-9-30,Kotlin,5520
2016-9-30,Emacs Lisp,5361
2016-9-30,Erlang,5296
2016-9-30,OCaml,4807
2016-9-30,Makefile,3393
2016-9-30,R,3101
2016-9-30,TeX,3035
2016-9-30,Elm,2711
2016-9-30,Protocol Buffer,2663
2016-9-30,Matlab,2498
2016-9-30,Objective-C++,2449
2016-9-30,Julia,2411
2016-9-30,Assembly,1775
2016-9-30,ApacheConf,1754
2016-9-30,Pascal,1753
2016-9-30,F#,1678
2016-9-30,Common Lisp,1569
2016-9-30,Scheme,1463
2016-9-30,Dart,1380
2016-9-30,Crystal,1366
2016-9-30,XSLT,1298
2016-9-30,PureScript,1297
2016-9-30,Haxe,1270
2016-9-30,Arduino,1243
2016-9-30,Batchfile,1141
2016-9-30,Vala,1053
2016-9-30,GCC Machine Description,949
2016-9-30,Nginx,924
2016-9-30,CMake,918
2016-9-30,ActionScript,873
2016-9-30,Eagle,839
2016-9-30,Cuda,703
2016-9-30,QML,696
2016-9-30,D,618
2016-9-30,KiCad,587
2016-9-30,Visual Basic,570
2016-9-30,GLSL,562
2016-9-30,AutoHotkey,549
2016-9-30,PLpgSQL,536
2016-9-30,FORTRAN,520
2016-9-30,HCL,496
2016-9-30,IDL,442
2016-9-30,Puppet,440
2016-9-30,PLSQL,371
2016-9-30,AppleScript,320
2016-9-30,Processing,318
2016-9-30,Nimrod,315
2016-9-30,Verilog,314
2016-9-30,LiveScript,287
2016-9-30,Groff,281
2016-9-30,Standard ML,264
2016-9-30,Smarty,247
2016-9-30,Red,246
2016-9-30,Cucumber,244
2016-9-30,Awk,239
2016-9-30,GDScript,222
2016-9-30,VHDL,218
2016-9-30,Racket,216
2016-9-30,POV-Ray SDL,210
2016-9-30,1C Enterprise,207
2016-9-30,Smalltalk,199
2016-9-30,OpenSCAD,193
2016-9-30,FreeMarker,189
2016-9-30,Apex,187
2016-9-30,Tcl,168
2016-9-30,Perl6,160
2016-9-30,Web Ontology Language,157
2016-9-30,Coq,156
2016-9-30,SourcePawn,147
2016-9-30,Prolog,139
2016-9-30,SQF,138
2016-9-30,Mathematica,135
2016-9-30,ColdFusion,122
2016-9-30,Logos,122
2016-9-30,PostScript,115
2016-9-30,Pure Data,114
2016-9-30,AutoIt,110
2016-9-30,NSIS,105
2016-9-30,Nix,105
2016-9-30,OpenEdge ABL,100
2016-12-30,JavaScript,1023751
2016-12-30,Java,375310
2016-12-30,Python,351663
2016-12-30,Go,200382
2016-12-30,C++,149526
2016-12-30,Swift,138190
2016-12-30,Objective-C,133795
2016-12-30,C,130145
2016-12-30,PHP,128023
2016-12-30,Ruby,104381
2016-12-30,HTML,94609
2016-12-30,Shell,73280
2016-12-30,C#,72205
2016-12-30,CSS,71970
2016-12-30,TypeScript,52967
2016-12-30,Jupyter Notebook,26254
2016-12-30,Rust,26004
2016-12-30,CoffeeScript,23018
2016-12-30,Scala,22294
2016-12-30,Lua,16878
2016-12-30,VimL,14626
2016-12-30,Haskell,13002
2016-12-30,Vue,12686
2016-12-30,Clojure,11079
2016-12-30,Elixir,9174
2016-12-30,Kotlin,6973
2016-12-30,Perl,5535
2016-12-30,Groovy,5388
2016-12-30,PowerShell,4757
2016-12-30,Emacs Lisp,4744
2016-12-30,Erlang,4519
2016-12-30,OCaml,4448
2016-12-30,Makefile,3048
2016-12-30,Elm,2931
2016-12-30,R,2821
2016-12-30,TeX,2790
2016-12-30,Matlab,2677
2016-12-30,Objective-C++,2474
2016-12-30,Julia,2148
2016-12-30,ApacheConf,1767
2016-12-30,Dart,1707
2016-12-30,Arduino,1672
2016-12-30,Assembly,1599
2016-12-30,F#,1597
2016-12-30,Pascal,1450
2016-12-30,Crystal,1347
2016-12-30,Common Lisp,1301
2016-12-30,Vala,1240
2016-12-30,Batchfile,1085
2016-12-30,XSLT,1054
2016-12-30,GCC Machine Description,1017
2016-12-30,Nginx,961
2016-12-30,CMake,928
2016-12-30,Haxe,926
2016-12-30,Lex,907
2016-12-30,Scheme,836
2016-12-30,ActionScript,785
2016-12-30,FORTRAN,766
2016-12-30,Cuda,759
2016-12-30,HCL,715
2016-12-30,QML,686
2016-12-30,D,686
2016-12-30,Eagle,658
2016-12-30,PureScript,650
2016-12-30,AutoHotkey,645
2016-12-30,Visual Basic,629
2016-12-30,KiCad,595
2016-12-30,Protocol Buffer,536
2016-12-30,PLpgSQL,497
2016-12-30,GLSL,418
2016-12-30,Smarty,408
2016-12-30,IDL,367
2016-12-30,Processing,352
2016-12-30,Verilog,337
2016-12-30,Groff,328
2016-12-30,Puppet,320
2016-12-30,PLSQL,310
2016-12-30,AppleScript,304
2016-12-30,Nimrod,285
2016-12-30,Awk,271
2016-12-30,Apex,263
2016-12-30,OpenSCAD,263
2016-12-30,LiveScript,261
2016-12-30,VHDL,255
2016-12-30,Racket,219
2016-12-30,Standard ML,216
2016-12-30,Perl6,215
2016-12-30,Tcl,203
2016-12-30,GDScript,186
2016-12-30,Cucumber,178
2016-12-30,COBOL,176
2016-12-30,1C Enterprise,173
2016-12-30,POV-Ray SDL,172
2016-12-30,Prolog,149
2016-12-30,Web Ontology Language,148
2016-12-30,Mathematica,148
2016-12-30,Smalltalk,132
2016-12-30,Coq,131
2016-12-30,SourcePawn,127
2016-12-30,HLSL,122
2016-12-30,OpenEdge ABL,113
2016-12-30,PostScript,113
2016-12-30,M4,110
2016-12-30,AutoIt,107
2016-12-30,Logos,107
2016-12-30,NSIS,103
2016-12-30,Factor,100
2016-12-30,BitBake,100
2017-3-30,JavaScript,1027412
2017-3-30,Java,394163
2017-3-30,Python,385523
2017-3-30,Go,245727
2017-3-30,C++,172546
2017-3-30,Swift,145774
2017-3-30,PHP,137564
2017-3-30,C,132963
2017-3-30,Objective-C,114042
2017-3-30,Ruby,106502
2017-3-30,HTML,92703
2017-3-30,C#,84226
2017-3-30,Shell,78625
2017-3-30,CSS,69088
2017-3-30,TypeScript,63257
2017-3-30,Rust,34072
2017-3-30,Jupyter Notebook,25633
2017-3-30,CoffeeScript,23687
2017-3-30,Scala,22185
2017-3-30,Lua,17702
2017-3-30,Haskell,15216
2017-3-30,Vue,14949
2017-3-30,Vim script,13964
2017-3-30,Elixir,11980
2017-3-30,Clojure,10738
2017-3-30,Perl,7326
2017-3-30,Emacs Lisp,6142
2017-3-30,Kotlin,6098
2017-3-30,Groovy,5465
2017-3-30,PowerShell,5323
2017-3-30,VimL,5238
2017-3-30,Erlang,5201
2017-3-30,TeX,4851
2017-3-30,OCaml,4727
2017-3-30,R,3393
2017-3-30,Makefile,2938
2017-3-30,Matlab,2792
2017-3-30,Elm,2635
2017-3-30,Julia,2372
2017-3-30,ApacheConf,2103
2017-3-30,Objective-C++,2019
2017-3-30,Assembly,1876
2017-3-30,F#,1872
2017-3-30,Arduino,1654
2017-3-30,Crystal,1596
2017-3-30,Vala,1466
2017-3-30,Pascal,1433
2017-3-30,Common Lisp,1429
2017-3-30,Dart,1220
2017-3-30,AutoHotkey,1188
2017-3-30,Scheme,1136
2017-3-30,Batchfile,1128
2017-3-30,KiCad,1035
2017-3-30,CMake,1034
2017-3-30,Nginx,951
2017-3-30,Eagle,949
2017-3-30,D,928
2017-3-30,Haxe,927
2017-3-30,PureScript,828
2017-3-30,PLpgSQL,791
2017-3-30,QML,782
2017-3-30,Protocol Buffer,708
2017-3-30,Cuda,705
2017-3-30,ActionScript,696
2017-3-30,Visual Basic,677
2017-3-30,HCL,602
2017-3-30,Smarty,602
2017-3-30,GCC Machine Description,551
2017-3-30,GLSL,523
2017-3-30,XSLT,471
2017-3-30,PLSQL,445
2017-3-30,Fortran,437
2017-3-30,IDL,374
2017-3-30,Verilog,363
2017-3-30,Processing,354
2017-3-30,Awk,310
2017-3-30,Red,305
2017-3-30,Gherkin,300
2017-3-30,AppleScript,293
2017-3-30,OpenSCAD,286
2017-3-30,Apex,278
2017-3-30,Puppet,272
2017-3-30,VHDL,262
2017-3-30,LiveScript,258
2017-3-30,OpenEdge ABL,257
2017-3-30,Nim,254
2017-3-30,Racket,252
2017-3-30,Roff,252
2017-3-30,GDScript,249
2017-3-30,POV-Ray SDL,218
2017-3-30,FORTRAN,206
2017-3-30,SourcePawn,205
2017-3-30,Tcl,194
2017-3-30,Groff,193
2017-3-30,Perl6,184
2017-3-30,Smalltalk,169
2017-3-30,Coq,166
2017-3-30,Logos,160
2017-3-30,Prolog,152
2017-3-30,1C Enterprise,146
2017-3-30,Nix,144
2017-3-30,Web Ontology Language,144
2017-3-30,Xtend,142
2017-3-30,AutoIt,141
2017-3-30,Standard ML,138
2017-3-30,BitBake,136
2017-3-30,PostScript,135
2017-3-30,Lex,132
2017-3-30,Nimrod,131
2017-3-30,M4,130
2017-3-30,Mathematica,128
2017-3-30,NSIS,128
2017-3-30,ABAP,120
2017-3-30,Liquid,117
2017-3-30,FreeMarker,116
2017-3-30,Idris,105
2017-3-30,Max,103
2017-3-30,HLSL,100
2017-6-30,JavaScript,1083797
2017-6-30,Python,455265
2017-6-30,Java,436308
2017-6-30,Go,250662
2017-6-30,C++,174990
2017-6-30,Swift,151346
2017-6-30,PHP,137511
2017-6-30,C,129340
2017-6-30,Ruby,114171
2017-6-30,Objective-C,112618
2017-6-30,HTML,95449
2017-6-30,C#,89488
2017-6-30,TypeScript,81656
2017-6-30,Shell,79959
2017-6-30,CSS,66966
2017-6-30,Jupyter Notebook,33954
2017-6-30,Rust,33516
2017-6-30,Vue,22793
2017-6-30,Scala,22355
2017-6-30,CoffeeScript,19783
2017-6-30,Kotlin,17537
2017-6-30,Haskell,16640
2017-6-30,Lua,16229
2017-6-30,Vim script,13041
2017-6-30,Clojure,10863
2017-6-30,Elixir,10012
2017-6-30,PowerShell,7949
2017-6-30,Emacs Lisp,6533
2017-6-30,Perl,6342
2017-6-30,Groovy,5711
2017-6-30,OCaml,5414
2017-6-30,Erlang,4909
2017-6-30,R,3778
2017-6-30,Makefile,3772
2017-6-30,TeX,3627
2017-6-30,Matlab,3598
2017-6-30,Elm,3398
2017-6-30,VimL,3170
2017-6-30,Logos,3138
2017-6-30,Rascal,2598
2017-6-30,Julia,2393
2017-6-30,Arduino,2132
2017-6-30,Crystal,1939
2017-6-30,Vala,1781
2017-6-30,Objective-C++,1686
2017-6-30,F#,1685
2017-6-30,Assembly,1604
2017-6-30,Pascal,1577
2017-6-30,CMake,1576
2017-6-30,Common Lisp,1473
2017-6-30,QML,1342
2017-6-30,Gherkin,1300
2017-6-30,Dart,1263
2017-6-30,Scheme,1061
2017-6-30,D,1028
2017-6-30,Nginx,1002
2017-6-30,Batchfile,997
2017-6-30,Eagle,928
2017-6-30,PLpgSQL,896
2017-6-30,KiCad,887
2017-6-30,HCL,875
2017-6-30,ApacheConf,873
2017-6-30,Visual Basic,847
2017-6-30,AutoHotkey,817
2017-6-30,Protocol Buffer,748
2017-6-30,Haxe,710
2017-6-30,ActionScript,626
2017-6-30,Cuda,620
2017-6-30,PureScript,604
2017-6-30,Smarty,564
2017-6-30,Fortran,539
2017-6-30,XSLT,492
2017-6-30,Nim,471
2017-6-30,Verilog,470
2017-6-30,GLSL,458
2017-6-30,Racket,393
2017-6-30,IDL,386
2017-6-30,Processing,361
2017-6-30,Awk,359
2017-6-30,PLSQL,335
2017-6-30,POV-Ray SDL,318
2017-6-30,Apex,315
2017-6-30,OpenSCAD,304
2017-6-30,VHDL,299
2017-6-30,AppleScript,294
2017-6-30,SQLPL,294
2017-6-30,Tcl,281
2017-6-30,Puppet,270
2017-6-30,Coq,266
2017-6-30,LLVM,260
2017-6-30,GDScript,258
2017-6-30,Prolog,251
2017-6-30,LiveScript,249
2017-6-30,Red,245
2017-6-30,GCC Machine Description,235
2017-6-30,Roff,234
2017-6-30,OpenEdge ABL,228
2017-6-30,SourcePawn,213
2017-6-30,BitBake,195
2017-6-30,Nix,194
2017-6-30,Web Ontology Language,189
2017-6-30,Idris,177
2017-6-30,Standard ML,165
2017-6-30,Perl6,163
2017-6-30,Smalltalk,159
2017-6-30,1C Enterprise,156
2017-6-30,Mathematica,151
2017-6-30,FORTRAN,147
2017-6-30,NSIS,145
2017-6-30,ASP,142
2017-6-30,PostScript,141
2017-6-30,ABAP,136
2017-6-30,Groff,135
2017-6-30,Smali,127
2017-6-30,M4,123
2017-6-30,AutoIt,118
2017-6-30,FreeMarker,115
2017-6-30,ColdFusion,105
2017-6-30,Max,102
